ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Meaning,Sense_ID,Entry_ID,rc
Hungarian-641-du-1,3648,Hungarian,641-du,te,te,t ɛ,,uesz,,,^ te $,default,du;   dein;   duzen,du-1,9101-te,^(t)(ɛ)?(ɣ|i|iɣ|y)?$
Hungarian-674-tausend-1,3652,Hungarian,674-tausend,ezer,ezer,ɛ z ɛ r,,uesz,,,^ ezer $,default,tausend;   Regiment;   Regiment;   Tausender;   Jahrtausend;   Jahrtausend;   Vorstand 〈von Soldaten〉;   tausente;   Tausender 〈Zahl〉;   Tausender 〈Geltück〉,tausend-1,2320-ezer,^(ɛ|i)(z|ɣz|zɡ)(ɛ|i|ø)(r|v|ɣ)(ɣ)?$
Hungarian-367-faden-1,3657,Hungarian,367-faden,szál¹,szál,s aː l,,uesz,,,^ szál $,default,  hochgewachsen;  gering;   Stengel;  stämmig;   Faden;   Strang;  Felsen; Einzelstück der Behaarung;  des Gefieders;  Einzelnes eines Halmgewächses;   langer;  aufragender Gegenstand;  Holzstamm;   sehr wenig;   〈Zählwort;  nach Num;  als Anzahl von Personen;  länglichen Dingen〉;   Längenmaß: sechs Fuß;   Faden eines komplizierten Geschehens;  Aufbauelement einer Organisation;   Spaltung;  Faser- od Spaltungsrichtung 〈von Holz〉,Faden-5,8524-szal,^(s)(a|aː|i|m)(l|ɣ|r|j)?(ɣ|i|iɣ|y)?$
Hungarian-655-drei-1,3658,Hungarian,655-drei,három,három,h aː r o m,,uesz,,,^ három $,default,drei;   dritter;   Drittel;   Terz 〈Music〉;   verdreifachen;   Dreifaltigkeit,drei-1,3419-harom,^(h|ks|u)(a|aː|i)(r|v|vr)(u|o)(m)?$
Hungarian-16-kehle-1,3659,Hungarian,16-kehle,torok,torok,t o r o k,,uesz,,,^ torok $,default,  Hals; Mündung;   Flußmündung;  Kehle von etw;   Kehle;   Fell am Halse;   jmdn schweigen heißen;   steckenbleiben;   münden,Kehle-1,9334-torok,^(t)(u|o|a)(r|v|vr)(u|o|a)(k)?(ɣ)?$
Hungarian-633-durch-1,3660,Hungarian,633-durch,által,által,aː l t ɒ l,,uesz,,,^ által $,default,  absolut; über;  durch;   durch;   gerade;  kurz;   von;  vermittelst;   allgemein;   das absolute Ding ,durch-1,235-altal,^(a|aː|o)(lt)(a|o|ɒ|i)(l|ɣ)?(ɣ|i)?$
Hungarian-633-durch-2,3664,Hungarian,633-durch,keresztül,keresztül,k ɛ r ɛ s t y l,,uesz,,,^ keresztül $,default, über;   durch;   durch;   während;   quer; kreuz und quer;   verkehrt;   hindurch;   mit Hilfe von;  durch Vermittlung von,durch-5,4601-keresztul,st not old
Hungarian-877-werfen-1,3672,Hungarian,877-werfen,dob¹,dob,d o b,,uesz,,,^ dob $,default,  stoßen; schleudern;  werfen;   jmdn treffen 〈Hieb;  Stein usw〉,werfen-1,1867-dob,b# not old
Hungarian-689-donnern-1,3689,Hungarian,689-donnern,dörög,dörög,d ø r ø ɡ,,uesz,,,^ dörög $,default,   schreien;   brummen;   murren;   dröhnen;  poltern; tosen;   es donnert;   klopfen;   donnern 〈von Geschützen〉;   Donnern;   Rüge,Donnern-1,1934-dorog,^(d|d͡ʒ|t)(y|ɛ|ø)(r|v)(y|ɛ)(ɡ|k)(ɣ)?$
Hungarian-477-donnerstag-1,3690,Hungarian,477-donnerstag,csütörtök,csütörtök,t͡ʃ y t ø r t ø k,,uesz,,,^ csütörtök $,default,Donnerstag,Donnerstag-1,1679-csutortok,^(t͡ʃ)(i|y|ɛ|ø)(t|lt|ɣ)(y|ɛ|ø)(rt|r)(y|ɛ)(k)$
Hungarian-857-binden-1,3693,Hungarian,857-binden,köt,köt,k ø t,,uesz,,,^ köt $,default,binden;   binden;   Bündel;   Bündel;   Bund;   Fessel;   mit jmdm anbinden;   einwickeln;  Strick;   Verbindung;   Verbindung;   Verbindung;  Händel suchen;   Schluß;   verknüpfen;  flechten;  Bündnis;   Seil;   Band;   mit etw verbunden sein;  anbinden;   stricken;  umhüllen;  einbinden 〈Buch〉;   verpflichten;  verbinden;   durch Zauber binden;  bannen;  behexen;   schließen 〈Vertrag;  Frieden usw〉;   mit jmdm anbinden 〈Streit〉;  an einer Sache etw aussetzen;  etw bemäkeln;    ansetzen;   Seil 〈Feldmaß〉;   Verpflichtung;  Verpflichtung;  Obliegenheit;   Seiler;   Bindender;   Schurz;  Binchnur;   Binde;   Stricken;   Einband;   Verband 〈Milit〉;   Pflicht;   Buchband;   bis zum Mittel,binden-3,4850-kot,^(k)(y|ɛ|ø|i)(t|r)(ɣ|i|iɣ|y)?$
Hungarian-954-anbinden-1,3696,Hungarian,954-anbinden,köt,köt,k ø t,,uesz,,,^ köt $,default,binden;   binden;   Bündel;   Bündel;   Bund;   Fessel;   mit jmdm anbinden;   einwickeln;  Strick;   Verbindung;   Verbindung;   Verbindung;  Händel suchen;   Schluß;   verknüpfen;  flechten;  Bündnis;   Seil;   Band;   mit etw verbunden sein;  anbinden;   stricken;  umhüllen;  einbinden 〈Buch〉;   verpflichten;  verbinden;   durch Zauber binden;  bannen;  behexen;   schließen 〈Vertrag;  Frieden usw〉;   mit jmdm anbinden 〈Streit〉;  an einer Sache etw aussetzen;  etw bemäkeln;    ansetzen;   Seil 〈Feldmaß〉;   Verpflichtung;  Verpflichtung;  Obliegenheit;   Seiler;   Bindender;   Schurz;  Binchnur;   Binde;   Stricken;   Einband;   Verband 〈Milit〉;   Pflicht;   Buchband;   bis zum Mittel,anbinden-2,4850-kot,^(k)(y|ɛ|ø|i)(t|r)(ɣ|i|iɣ|y)?$
Hungarian-449-zeit-1,3701,Hungarian,449-zeit,idő,idő,i d øː,,uesz,,,^ idő $,default, bejahrt;   Gewitter;   eine Weile;   Jahr; Zeit;  Zeitdauer;   Zeitpunkt;   Wetter;   Stunde;   Zeitalter;   Umstände;   älter;   aus einer bestimmten Zeit;   frühzeitig;  nicht zur rechten Zeit geschehend;   zeitlos,Zeit-5,3805-ido,^(i|y|ɛ|v)(d|ld)(ɛ|i|yː)(ɣ|i|iɣ|y)?$
Hungarian-449-zeit-2,3702,Hungarian,449-zeit,kor,kor,k o r,,uesz,,,^ kor $,default,  gleichaltrig;   Zeit;   Zeitalter; gewisses Alter 〈des Menschen〉;  Lebensalter;   Dauer eines Zustandes;  gleichjährig,Zeit-6,5097-kor,^(k)(u|o|a|i|ɒ)(r|v|ɣ|t|w)(ɣ|i|iɣ|y)?$
Hungarian-275-spitze-1,3705,Hungarian,275-spitze,csúcs,csúcs,t͡ʃ uː t͡ʃ,,uesz,,,^ csúcs $,default,Spitze;   Gipfel;   Wulst;   Zipfel;   Höhepunkt;   Pyramide;   Fortsatz;   Narbe 〈in der Blüte〉,Spitze-2,1630-csucs,^(t͡ʃ)(u|i|o|uː)(t͡ʃ|lt͡ʃ|ɣt͡ʃ|ɣ)(ɣ|i|iɣ|y)?$
Hungarian-591-heute-1,3711,Hungarian,591-heute,ma,ma,m ɒ,,uesz,,,^ ma $,default, doch;   also;   heutzutage;  Gegenwart; jetzt;   heute;   der heutige Tag;   das Heute,heute-1,5747-ma,^(m)(a|u|ai)?(ɣ|i|iɣ|y)?$
Hungarian-591-heute-2,3712,Hungarian,591-heute,máma,máma,m aː m ɒ,,uesz,,,^ máma $,default,heute,heute-2,5901-mama,^(m)(a|aː|i|m)(m|i)(a|u|ai)?(ɣ|i|iɣ)?$
Hungarian-33-zeh-1,3714,Hungarian,33-zeh,ujj¹,ujj,u jː,,uesz,,,^ ujj $,default,  Handfessel;   Handfessel; Finger;  Zehe;   Fingerbreit 〈Maßeinheit〉;   Hanchuhfinger;   Fingerchen,Zehe-1,9577-ujj,jː# not old
Hungarian-592-morgen-1,3720,Hungarian,592-morgen,holnap,holnap,h o l n ɒ p,,uesz,,,^ holnap $,default,  morgen; der morgige Tag,morgen-2,3645-holnap,ln not old
Hungarian-240-ton-1,3723,Hungarian,240-ton,hang,hang,h ɒ n ɡ,,uesz,,,^ hang $,default,Ton;   Ton;  Ton;  Wort;   Sprachlaut;  Musik;  Schall;  Schall;   Gesang;  Klang;  Klang;  Stimme;  Stimme;  Laut;  Laut;   Redeweise;  Sprechweise;   Vokal ,Ton-3,3367-hang,^(h|ks|u)(a|o|ɒ|i)(r|mm|nɡ)(ɣ|i)?$
Hungarian-6-zunge-1,3731,Hungarian,6-zunge,nyelv,nyelv,ɲ ɛ l v,,uesz,,,^ nyelv $,default,  Rede;   Erklärung; Zunge;  Schprachgebrauch;   Sprache;   Sprache;   zungeförmiges Ding;   sprechende Person;   milit Geheimnisse preisgebender Gefangener;   außersprachliches Ausdrucksmittel;  Sprachgebrauch,Zunge-1,6489-nyelv,lv# not old
Hungarian-5-zahn-1,3733,Hungarian,5-zahn,fog²,fog,f o ɡ,,uesz,,,^ fog $,default,  Zacke; Zahn;  Zinke;   mit Zähnen versehen;  zackig;   Hakenbrett;  haken;   schwierig 〈Angelegenheit〉,Zahn-1,2634-fog,#f not old
Hungarian-825-beruhren-1,3736,Hungarian,825-beruhren,érint,érint,eː r i n t,,uesz,,,^ érint $,default,berühren;   erwähnen;   jmdn angehen;  betreffen;  nebenbei bemerken;   Tangente,beruhren-3,2237-erint,nt# not old
Hungarian-406-stadt-1,3742,Hungarian,406-stadt,város,város,v aː r o ʃ,,uesz,,,^ város $,default,Stadt,Stadt-1,9759-varos,^(v)(a|aː|i)(r|v|vr)(u|o|a)(t͡ʃ|ɣ)(ɣ)?$
Hungarian-992-ubersetzen-1,3743,Hungarian,992-ubersetzen,fordít,fordít,f o r d iː t,,uesz,,,^ fordít $,default, lenken;  richten;   benützen; bekehren;   kehren;  wenden;   ändern;    umwenden;   vergüten;  ersetzen;   übersetzen;  übertragen;   umdrehen;  verwenden;   auf etw beziehen;   Wendung;   Übersetzung;   Türangel;   Übersetzer,ubersetzen-1,2686-fordit,#f not old
Hungarian-180-falle-1,3749,Hungarian,180-falle,kelepce,kelepce,k ɛ l ɛ p t͡s ɛ,,uesz,,,^ kelepce $,default, Falle; Fallstrick;   hinterlistige Nachstellung;   oberer Teil einer Haspel;  der aus einem Stab mit Querstäben an den Enden besteht,Falle-5,4689-kelepce,^(k)(ɛ|i|ø)(l|rl|ɣ)(ɛ|i|ø)(pt͡ʃ)(ɛ)?(ɣ)?$
Hungarian-112-baum-1,3751,Hungarian,112-baum,fa,fa,f ɒ,,uesz,,,^ fa $,default,  Lanze;   Wald; Baum;   Holz;   mit Bäumen bepflanzt;   holzig;   Holz hacken;  Holz holen;   verholzen;   abstumpfen,Baum-1,2325-fa,#f not old
Hungarian-113-stamm-1,3753,Hungarian,113-stamm,tő,tő,t øː,,uesz,,,^ tő $,default, Einfluß;  Stock;   Wurzel;  Wurzel;  Stamm;   Bestandteil; Flußmündung;   nächste Umgebung 〈eines Ortes〉;   Weinstock;   Ansatz;   Haarwurzel;   Wortstamm;   gestampftes Erdbänkchen vor dem Haus;   Hackblock,Stamm-2,9361-to,^(t)(ɛ|i|yː)(ɣ|i|iɣ|y)?$
Hungarian-113-stamm-2,3754,Hungarian,113-stamm,tőke,tőke,t øː k ɛ,,uesz,,,^ tőke $,default, Trupp;  Stock;  Vermögen;   Stamm;   Bienenkorb;   Kapitalist;   Weinstock;   Wortstamm; stock;   Hauklotz;  Block;  Hackklotz;   grober Kerl;   Tierschar;  Kapital;   Masse;   Kapitalismus;   Stockente;   klotzig,Stamm-3,9365-toke,^(t)(ɛ|ɛɥ|y|ɛy|øː)(k)(ɛ)?(ɣ|i|iɣ|y)?$
Hungarian-375-hose-1,3758,Hungarian,375-hose,nadrág,nadrág,n ɒ d r aː ɡ,,uesz,,,^ nadrág $,default,  verprügeln; Hose;   Unterhose 〈für Frauen und Kinder〉;  Höschen,Hose-4,6343-nadrag,"#n, dr not old"
Hungarian-375-hose-2,3759,Hungarian,375-hose,salavári ×,salavári,ʃ ɒ l ɒ v aː r i,,uesz,,,^ salavári $,default, närrisch; Hose;  haupts Pluderhose;  Beinbekleidung;   kurze  Überhose;   schußlig,Hose-5,8117-salavari,^(ʃ|t͡ʃ)(a|o)(l|rl)(a|o)(v|ɣ)(a|aː)(r|v)(i)$
Hungarian-562-wahr-1,3763,Hungarian,562-wahr,igaz,igaz,i ɡ ɒ z,,uesz,,,^ igaz $,default,  beweisen;   wahr;  wahrlich;   Wahrheit;   Wahrheit;   ein Urteil fällen;  echt;   echt;   Direktor;   gerecht;   Gerechtigkeit;   heben;   verbessern;   schicken;  Recht;   wahrhaftig; rechtschaffen 〈Mensch〉;  rechtlich;  berechtigt;  Wirklichkeit;   Gerechte;  Rechtschaffene;   richtige;  gerechte Tat;  Billigkeit;   gerechter Anspruch;   Lenker;   für richtig halten;   eigentlich,wahr-4,3810-igaz,^(i|y|ɛ|v)(ɡ|n|ɡl)(a|o|ɒ)(z|ɣz)(ɣ)?$
Hungarian-787-versuchen-1,3773,Hungarian,787-versuchen,kísérel,kísérel,k iː ʃ eː r ɛ l,,uesz,,,^ kísérel $,default,begleiten;   versuchen;  einen Versuch machen,versuchen-1,4783-kiserel,^(k)(i|iː)(ʃ|t͡ʃ)(ɛ|i)(r|v)(ɛ|i)(l|ɣ)(ɣ)?$
Hungarian-306-rohr-1,3777,Hungarian,306-rohr,cső,cső,t͡ʃ øː,,uesz,,,^ cső $,default,Rohr;   Heber;   Lauf 〈einer Schußwaffe〉;   Maiskolben;   Fernrohr;   Weberspule;   Pfeife;   Bohnenhülse;  Erbsen- od Paprikaschote;   Backröhre des Ofens;   Elektronenröhre;   mit einem Rohr versehen;   Pennbruder;  Lantreicher;   dränieren;   im Freien;  in Gelegenheitswohnungen nächtigen;   mit Kolben 〈Mais〉;   in Hülle und Fülle,Rohr-2,1610-cso,^(t͡ʃ)(ɛ|i|yː)(ɣ|i|iɣ|y)?$
Hungarian-475-dienstag-1,3780,Hungarian,475-dienstag,kedd,kedd,k ɛ dː,,uesz,,,^ kedd $,default,Dienstag,Dienstag-1,4668-kedd,dː# not old
Hungarian-756-hinfallen-1,3781,Hungarian,756-hinfallen,omlik,omlik,o m l i k,,uesz,,,^ omlik $,default,  strömen;   schwellen; stürzen;  Ruine;  zusammen-;   Wirbel;  verfallen;   hervorsprießen 〈Pflanze;  fluten;   hinsinken;  hinfallen;  Same〉;  blasig werden;   gebären;   Einsturz,hinfallen-1,6680-omlik,^(u|o|a)(ml)(i|y|a|ɛ)(k|jk)?(ɣ|i)?$
Hungarian-844-wenden-1,3795,Hungarian,844-wenden,fordít,fordít,f o r d iː t,,uesz,,,^ fordít $,default, lenken;  richten;   benützen; bekehren;   kehren;  wenden;   ändern;    umwenden;   vergüten;  ersetzen;   übersetzen;  übertragen;   umdrehen;  verwenden;   auf etw beziehen;   Wendung;   Übersetzung;   Türangel;   Übersetzer,wenden-1,2686-fordit,#f not old
Hungarian-665-zwanzig-1,3798,Hungarian,665-zwanzig,húsz,húsz,h uː s,,uesz,,,^ húsz $,default,  Art Steuer; zwanzig;   Art Geld;   zwanzigster,zwanzig-1,3761-husz,^(h|ks|u)(u|i|o|uː)(s|ʃ)?(ɣ|i)?$
Hungarian-116-zweig-1,3800,Hungarian,116-zweig,gally,gally,ɡ ɒ jː,,uesz,,,^ gally $,default,  Reisig;  Zweig,Zweig-2,2896-gally,jː# not old
Hungarian-718-funkeln-1,3802,Hungarian,718-funkeln,sziporkázik,sziporkázik,s i p o r k aː z i k,,uesz,,,^ sziporkázik $,default, funkeln; Funken sprühen;   〈Witze〉 sprühen;  geistreich tun,funkeln-2,8803-sziporkazik,^(s)(i|y|a)(p)(u|o|a)(rk|r)(a|aː)(z|ɣz)(i|y)(k)$
Hungarian-208-onkel-1,3805,Hungarian,208-onkel,bácsi,bácsi,b aː t͡ʃ i,,uesz,,,^ bácsi $,default,Onkel;  bejahrter Mann 〈auch als Anredewort〉,Onkel-1,465-bacsi,^(b)(a|aː|i|m)(t͡ʃ|lt͡ʃ|rt͡ʃ)(i)(ɣ|i|iɣ|y)?$
Hungarian-208-onkel-2,3806,Hungarian,208-onkel,bátya,bátya,b aː c ɒ,,uesz,,,^ bátya $,default,Onkel;   älterer Bruder;   〈als Anrede an einem Älteren〉,Onkel-2,604-batya,c not old
Hungarian-998-verstehen-1,3810,Hungarian,998-verstehen,ért,ért,eː r t,,uesz,,,^ ért $,default,  meinen;  untersuchen;   Abhandlung;   erkennen; verstehen;   sich auf etw verstehen;   sich einigen;  mit jmdm eine Vereinbarung schließen;   deutlich hören;   jm Meinung;  Handlungen;  Seelenzustand für begründet halten;  Mitgefühl haben;   Kenner;   verständlich machen;   erörtern;   einsichtsvoll;   Erkundigung;   Vernünftigkeit;   Intelligenz;   Zeitschrift;   Zeugnis,verstehen-2,2249-ert,^(ɛ)(rt|r)(ɣ|i|iɣ|y)?$
Hungarian-618-hinauf-1,3815,Hungarian,618-hinauf,fel,fel,f ɛ l,,uesz,,,^ fel $,default,  hochmutig; her-;  hinauf;  hoch;  auf höher Liegendes zu;   auf! 〈zum Ausdruck der Aufmunterung〉;   oben;   auf 〈sein〉;  wach 〈sein〉;   auf,hinauf-1,2457-fel,#f not old
Hungarian-914-antreiben-1,3819,Hungarian,914-antreiben,hajt²,hajt,h ɒ j t,,uesz,,,^ hajt $,default, bewegen;   dringen;   treiben;  antreiben;  antreiben;  sich abrackern;   Viehtreiber; in Bewegung setzen;  halten;   zu etwas bewegen;   〈Schulden〉 eintreiben;   einbringen;   〈eine Maschine〉in Betrieb halten;   〈Darminhalt;  Urin〉abführen;   fahren〈als Transitiv〉;  fahren 〈als Intransitiv〉;   sich strapazieren;  sich schinden;  állatterelő;  hajcsár;   Kutscher,antreiben-3,3323-hajt,^(h|ks|u)(a|o|ɒ|i)(ɣt|ɣ|l)(ɣ|i)?$
Hungarian-914-antreiben-2,3822,Hungarian,914-antreiben,indít,indít,i n d iː t,,uesz,,,^ indít $,default,bewegen;  anregen;   verursachen;  antreiben;   in Bewegung setzen;  rücken;   anreizen;   abgehen lassen;   empören;   rühren;   anfangen,antreiben-6,3879-indit,^(i|y|ɛ|v)(n|nd)(i|iː)(t|r)(ɣ|i|iɣ)?$
Hungarian-42-ader-1,3838,Hungarian,42-ader,ér⁴,ér,eː r,,uesz,,,^ ér $,default,  Talent; Erzader;   Ader;   Äderung;   Kern einer Sache;   Pflanzennerv,Ader-1,2218-er,^(ɛ)(r|v|ɣ|t|w)(ɣ|i|iɣ|y)?$
Hungarian-623-sehr-1,3860,Hungarian,623-sehr,roppant¹,roppant,r o pː ɒ n t,,uesz,,,^ roppant $,default,  sehr;   unzählig; mit schwerer Bewaffnung versehen;  dicht geordnet;  rasselnd 〈Heer;  Hauptkorps〉;  ungeheuer groß;  furchtbar 〈als Ausdruck der Steigerung〉,sehr-21,7923-roppant,"#r, pː, nt# not old"
Hungarian-405-dorf-1,3863,Hungarian,405-dorf,falu,falu,f ɒ l u,,uesz,,,^ falu $,default,Dorf;  Einwohnerschaft eines Dorfes;   Schloß;  Festung;   Grundbesitz;  Dorf als Grundbesitz;   dörflich;  dörfisch;   Dorfbewohner,Dorf-1,2367-falu,#f not old
Hungarian-437-gewalt-1,3868,Hungarian,437-gewalt,erőszak,erőszak,ɛ r øː s ɒ k,,uesz,,,^ erőszak $,default,Gewalt;   Vergewaltigung,Gewalt-2,2246-eroszak,^(ɛ|i)(r|v)(ɛ|ɛɥ)(s|sk)(a|o)(k)?(ɣ)?$
Hungarian-918-besuchen-1,3876,Hungarian,918-besuchen,látogat,látogat,l aː t o ɡ ɒ t,,uesz,,,^ látogat $,default, prüfen; besuchen;   jmdm etw zuteil werden lassen;   frequentieren;   heimsuchen;   herumschauen,besuchen-4,5491-latogat,^(v)(a|aː|i)(t|lt|ɣ)(u|o)(ɡ|n)(a|o)(t|r)$
Hungarian-234-stimme-1,3877,Hungarian,234-stimme,hang,hang,h ɒ n ɡ,,uesz,,,^ hang $,default,Ton;   Ton;  Ton;  Wort;   Sprachlaut;  Musik;  Schall;  Schall;   Gesang;  Klang;  Klang;  Stimme;  Stimme;  Laut;  Laut;   Redeweise;  Sprechweise;   Vokal ,Stimme-1,3367-hang,^(h|ks|u)(a|o|ɒ|i)(r|mm|nɡ)(ɣ|i)?$
Hungarian-783-warten-1,3880,Hungarian,783-warten,vár¹,vár,v aː r,,uesz,,,^ vár $,default,  schwanger;   erfordern;  erwarten;  ruhigbleiben;    darauf;   erhoffen; warten;   warten;   abwarten;  sich auf jmdn verlassen;   jmdm steht etw bevor;   Erwartung,warten-1,9746-var,^(v)(a|aː|i|m)(r|v|ɣ|t|w)(ɣ|i|iɣ|y)?$
Hungarian-742-aufwachen-1,3883,Hungarian,742-aufwachen,kel¹,kel,k ɛ l,,uesz,,,^ kel $,default,  Ursprung;  wandern;   entstehen;   entstehen;   aufgehen 〈Teig〉;   Datum;  verschwinden; gehen;   verlorengehen;   angreifen;  stammen;  herauskommen;   aufstehen;  erwachen;   aufkeimen;   aus dem Ei schlüpfen;   aufgehen 〈Gestirn〉;   sich aufmachen 〈etw zu tun〉;  sich empören;   wieder zu Kräften kommen;    wurde ausgestellt;  gegeben;   ausgehen 〈Geld;  Vorrat〉;  wachsen 〈Geschwür〉;   nötig sein;   abbauen;  fördern 〈Bergbau〉;   ausbrütten;   Übergangsstelle;   gängig;   auszustellend;  zu fertigend 〈Akte〉;   Gebürh 〈Betrag〉,erwachen-1,4684-kel,^(k)(ɛ|i|ø|y|a)(l|ɣ|r|j)?(ɣ|i|iɣ|y)?$
Hungarian-742-aufwachen-2,3884,Hungarian,742-aufwachen,ocsúdik,ocsúdik,o t͡ʃ uː d i k,,uesz,,,^ ocsúdik $,default, zur Besinnung kommen;   genesen; erwachen,erwachen-2,6634-ocsudik,^(u|o|a)(t͡ʃ|lt͡ʃ|rt͡ʃ)(u|i|o)(d|ld)(i|y)(k)$
Hungarian-907-wecken-1,3886,Hungarian,907-wecken,rezzeszt †,rezzeszt,r ɛ zː ɛ s t,,uesz,,,^ rezzeszt $,default,  verursachen; antreiben;   schrecken 〈trans〉;  zu einer Sache bewegen;   gegen jmdn aufhetzen;   wecken;  jmdm keine Ruhe lassen,wecken-1,7810-rezzeszt,"#r, zː not old"
Hungarian-757-laufen-1,3890,Hungarian,757-laufen,jár,jár,j aː r,,uesz,,,^ jár $,default,  erfahren;   Gang;  gehen;   durchdringen;  vor jmdn treten;   übel ankommen;  gelangen;   gelangen;   jmd;   sich bewegen; vor etw;  schreiten;   eine Gepflogenheit haben;  ein bestimmtes Leben führen;  durchfahren;   gang und gäbe sein;  üblich sein;  kommen 〈irgendwohin〉;   zu etw gehen;  zu gehen pflegen;  besuchen 〈zB Schule〉;   zu etw führen;  jmdm zum Wohle od Schaden gereichen;  in Betrieb sein;   zukommen;  zustehen;   es gibt;  man hat 〈irgendein Wetter〉;   mit etw einhergehen;  mit etw verbunden sein;   beziehen;  abonniert haben 〈beziehen;  abonniert haben〉;   Gehen;   Verwaltungsbezirk;   bewandert 〈konkr〉;   kundig;   gehen lassen;   abonnieren;  der bei jmdm aus- und eingeht,gehen-2,4025-jar,#j not old
Hungarian-814-wollen-1,3908,Hungarian,814-wollen,akar,akar,ɒ k ɒ r,,uesz,,,^ akar $,default,wollen; wollen;   freiwillig;   freiwillig;   gewaltsam;   gewaltsam ;  erőszakos,wollen-1,132-akar,^(a|o)(k)(a|o|ɒ|i)(r|v|ɣ|t)(ɣ|i|iɣ)?$
Hungarian-435-krieg-1,3912,Hungarian,435-krieg,háború,háború,h aː b o r uː,,uesz,,,^ háború $,default,  verrückt;   zornig;  zornig;   Sturm;  Gewitter;   unruhig;   Krieg;   Krieg;  Unruhe; Tumult;  Getümmel;   stürmisch;  erregt;  erregt;  uneinig;  uneinig;   aufgeregt;  verwirrt,Krieg-2,3274-haboru,^(h|ks|u)(a|aː|i)(b)(u|o)(r|v)(a|u)(ɣ)?$
Hungarian-426-ware-1,3916,Hungarian,426-ware,áru,áru,aː r u,,uesz,,,^ áru $,default,  verkaufen; Ware;   Verhandeln;   Verrat;  elárusít;   Verkäufer;   Verkäufer;   Verkäufer;  Verräter;  Verräter;  Verräter ,Ware-1,361-aru,^(a|aː|o)(r|v|vr|rp|ɣr)(u|a)(ɣ|i|iɣ)?$
Hungarian-503-warm-1,3920,Hungarian,503-warm,meleg,meleg,m ɛ l ɛ ɡ,,uesz,,,^ meleg $,default, Bettzeug〉;   sofort;   eifrig;   lau; warm;   Wärme;   freundlich;   warm aufgetischt;  gekocht;  traulich;   warmhaltend 〈Kleid;   aufregend;  gefährlich;   warm 〈Farbe〉;   homosexuell 〈bes Frau〉;   Vertraulichkeit,warm-2,5996-meleg,^(m)(ɛ|i|ø)(l|rl|ɣ)(ɛ|i|ø)(ɡ|k)(ɣ)?$
Hungarian-969-waschen-1,3922,Hungarian,969-waschen,mos,mos,m o ʃ,,uesz,,,^ mos $,default, prügeln;   schimpfen;   Waschbecken;   waschen;   waschen; jmdn waschen;  läutern;   bespülen;  unterspülen;   verwischen;  verschmelzen;  gründlich abwaschen 〈Iter〉;   Geschirr waschen,waschen-2,6255-mos,^(m)(u|o|a|i|ɒ)(t͡ʃ|ɣ|ʃ|lt͡ʃ)?(ɣ|i|iɣ|y)?$
Hungarian-802-ansehen-1,3925,Hungarian,802-ansehen,néz,néz,n eː z,,uesz,,,^ néz $,default,  versprechen;  sich offenbaren;  Meinung;   untersuchen;   betreffen;  beobachten;  erwägen;   suchen; schauen;  für etw halten;  zukommen;   jmdm zufallen;   Umschau halten;  sich an einem Anblick weiden;   vertrauensvoll anblicken;   untätig zusehen;  untätig verstreichen lassen;   auf jmdn od etw Rücksicht nehmen;  sich um jmdn od etw kümmern;  anbelangen;    hinausekeln;   sichtbar sein;  wählen;   jmdm etw nachsehen;   sich richten;   ansehen;   irgendwie aussehen;  erwarten lassen;   Beschauer;  Zuschauer;   Hellseher;   Besichtigung 〈Anlaß〉;   Ort zum Ausschauhalten;   Sicht;   Anschauung,ansehen-1,6415-nez,#n not old
Hungarian-63-wasser-1,3928,Hungarian,63-wasser,víz,víz,v iː z,,uesz,,,^ víz $,default,Saft;   Wasser;   Einöde;  Serum;   Gewässer;   Körpersäfte;   Blutwasser;   Durchsichtigkeit des Edelsteins;   wässerig;   Ödem,Wasser-2,9969-viz,^(v)(i|iː)(z|ɣz|ɣ)?(ɣ|i|iɣ|y)?$
Hungarian-62-welle-1,3930,Hungarian,62-welle,hullám,hullám,h u lː aː m,,uesz,,,^ hullám $,default,Welle;   Welle;  Woge;   Wellenform od wellenartige Bewegung von etw,Welle-2,3734-hullam,lː not old
Hungarian-643-wir-1,3932,Hungarian,643-wir,mi¹,mi,m i,,uesz,,,^ mi $,default,wir;   unser;   wir 〈als Majestätsplural〉;   wir 〈selbst〉;   wir 〈selbst〉,wir-1,6024-mi,^(m)(i)(ɣ|i|iɣ|y)?$
Hungarian-73-wetter-1,3944,Hungarian,73-wetter,idő,idő,i d øː,,uesz,,,^ idő $,default, bejahrt;   Gewitter;   eine Weile;   Jahr; Zeit;  Zeitdauer;   Zeitpunkt;   Wetter;   Stunde;   Zeitalter;   Umstände;   älter;   aus einer bestimmten Zeit;   frühzeitig;  nicht zur rechten Zeit geschehend;   zeitlos,Wetter-1,3805-ido,^(i|y|ɛ|v)(d|ld)(ɛ|i|yː)(ɣ|i|iɣ|y)?$
Hungarian-73-wetter-2,3945,Hungarian,73-wetter,időjárás,időjárás,i d øː j aː r aː ʃ,,uesz,,,^ időjárás $,default,Wetter;  Witterung,Wetter-2,3806-idojaras,^(i|y|ɛ|v)(d|ld)(ɛ|ɛɥ|y)(j|ɣ)(a|aː)(r|v)(a)(t͡ʃ)$
