ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Meaning,Sense_ID,Entry_ID
Hungarian-887-nehmen-2,3557,Hungarian,887-nehmen,fog¹,fog,f o ɡ,,uesz,,,^ fog $,default,  aufnehmen;   empfangen;   Griff;   Kniff;  verstehen;   wahrnehmen;   abfärben; greifen;  fassen;  festhalten;   〈Hilfsverb der Zukunft bzw der wahrsch Handlung〉;   fangen 〈Tier〉;  gefangennehmen;   gefangennehmen;   schwanger werden;   ertappen;  in Bedrängnis bringen;   bestimmungsmäßig wirksam sein;   einspannen;   befallen 〈von einer Krankheit〉;  überwältigen 〈von einem Gefühl〉;   nehmen;   nehmen;  mit Beschlag belegen;  dingen;   jmdn zu etw anhalten;  zwingen;  jmdn an etw gewöhnen;   beginnen;   jmdn etw unterstellen;   auf jmdn etw anlegen;   sich auf den Weg machen;   sich auf jmdn beziehen;   bebauen;  bestellen;   auffangen;   kurz entschlossen etw tun;   Zange;  Handhabe;   befingern;   Gefangennehmung;  Griff 〈abstr〉;   Gericht 〈Speise〉;   schwierig;   unbegreiflich;   kleine Zange;   Haschen;   These im Syllogismus;   Gespann;   Geländer,nehmen-2,2633-fog
Hungarian-983-reden-1,3561,Hungarian,983-reden,dumál,dumál,d u m aː l,,uesz,,,^ dumál $,default,  nörgeln;   lügen;  schwätzen; reden,reden-1,1975-dumal
Hungarian-983-reden-2,3563,Hungarian,983-reden,rajong,rajong,r ɒ j o n ɡ,,uesz,,,^ rajong $,default, reden;  schwärmen; durcheinanderfliegen;   begeistert sein,reden-3,7625-rajong
Hungarian-52-geschmack-1,3565,Hungarian,52-geschmack,gusztus,gusztus,ɡ u s t u ʃ,,uesz,,,^ gusztus $,default,  Lust; Appetit;   Geschmack;  Gefallen,Geschmack-1,3167-gusztus
Hungarian-52-geschmack-2,3567,Hungarian,52-geschmack,íny,íny,iː ɲ,,uesz,,,^ íny $,default,  Rachen;   Geschmack; Gaumen;   Zahnfleisch,Geschmack-3,3925-iny
Hungarian-805-probieren-1,3568,Hungarian,805-probieren,áll¹,áll,aː lː,,uesz,,,^ áll $,default,  behaupten;   behaupten ; stehen;  sich in einer Lage befinden;   stillstehen;   emporragen;  sich erheben;   bestehen;  existieren;   gelten 〈Wort usw.〉;   aushalten;  ertragen;   in eine Lage;  in einen Zustand kommen;   abhängen;   sich zusammensetzen;  sich offenbaren;   fortdauern;  erhalten bleiben;   wert sein;  kosten;   stellen;   stellen;   Stelle;  Position;   Dienststelle,kosten-1,202-all
Hungarian-805-probieren-2,3569,Hungarian,805-probieren,jut,jut,j u t,,uesz,,,^ jut $,default,  kosten;   zuteil werden;  gelangen; kommen 〈Zeit〉;   irgendwohin kommen;  zufallen;   es fällt einem ein;   etw bekommen;  zu etw gelangen;   werden,kosten-2,4101-jut
Hungarian-910-lehren-1,3580,Hungarian,910-lehren,tanács,tanács,t ɒ n aː t͡ʃ,,uesz,,,^ tanács $,default, unterrichten;   Rede;   Beratung; Ratschlag;   Dorf-;  Weisheit;   Kenntnis;   Entschluß;   mahnen;   Rat;  Sowjet;  Mahnung;  Senat;   Mitglied eines Rats;   Mitglied eines Rats;  Stadtrat;   ratsam;   einen Ratschlag geben;   beraten 〈intrans〉,unterrichten-2,9017-tanacs
Hungarian-910-lehren-2,3581,Hungarian,910-lehren,tanít,tanít,t ɒ n iː t,,uesz,,,^ tanít $,default,  Lehrer; lehren,lehren-1,9022-tanit
Hungarian-421-lehrer-1,3582,Hungarian,421-lehrer,doktor,doktor,d o k t o r,,uesz,,,^ doktor $,default,Gelehrter;   Arzt;   Schulmeister;  Lehrer;   Träger der Doktorwürde,Lehrer-1,1880-doktor
Hungarian-421-lehrer-2,3583,Hungarian,421-lehrer,lektor,lektor,l ɛ k t o r,,uesz,,,^ lektor $,default,  Lehrer; Träger einer niederen Weihe;   Lehrer für moderne Sprachen an einer Hochschule;   Mitarbeiter  zur Begutachtung der Manuskripte,Lehrer-2,5549-lektor
Hungarian-51-trane-1,3588,Hungarian,51-trane,könny,könny,k ø ɲː,,uesz,,,^ könny $,default,Träne;   Träne,Trane-1,5227-konny
Hungarian-51-trane-2,3589,Hungarian,51-trane,könny,könny,k ø ɲː,,uesz,,,^ könny $,default,Träne;   Träne,Trane-2,5227-konny
Hungarian-895-zerreien-1,3590,Hungarian,895-zerreien,mar¹,mar,m ɒ r,,uesz,,,^ mar $,default, verletzen;  reißen;  reiben;   beißen; zerreißen;  auffressen;   zerkrümeln;   mit Schimpf und Verleumdungen bekämpfen;  mit jmdm in ewigem Zank liegen;   ätzen;   fräsen;   Raubvogel;   Fräse;   Fräser,zerreien-1,5932-mar
Hungarian-895-zerreien-2,3591,Hungarian,895-zerreien,rombol,rombol,r o m b o l,,uesz,,,^ rombol $,default, zerstören;   verderben;   schwächen;  zerstoßen;   zerreißen;  zertrümmern; zerstückeln;  zerbrechen;  quetschen;  untergraben 〈abstr〉;  gefährden;  erschüttern;  zerschleißen,zerreien-2,7909-rombol
Hungarian-662-zehn-1,3593,Hungarian,662-zehn,tíz,tíz,t iː z,,uesz,,,^ tíz $,default,  Zehntel;   Korporal; zehn;   milit Einheit von zehn Mann;   milit Einheit von zehn Mann;   aus zehn Einheiten bestehend;   Zehner 〈Geld〉;   zehnte;   Zehent 〈Abgabe〉;   Stadtteil;   aus einem Zehntel bestehend;   durch Zehnerpotenzen teilbar,zehn-1,9271-tiz
Hungarian-43-sehne-1,3594,Hungarian,43-sehne,ín²,ín,iː n,,uesz,,,^ ín $,default,  Ranke; Bein;   stark;   Ader;  Rachen;   Seil;   Bogensehne;   Nerv;  Wade;   Sehne;  Flechse;   Muskel;   Gaumen;   flechsig,Sehne-1,3869-in
Hungarian-43-sehne-2,3595,Hungarian,43-sehne,porcog,porcog,p o r t͡s o ɡ,,uesz,,,^ porcog $,default,  furzen;  Sehne;  Knorpel〉;   Knorpel; mit krachendem Ton brechen;  sich zerschlagen 〈Knochen;    krachenden Ton geben,Sehne-2,7360-porcog
Hungarian-638-das-1,3597,Hungarian,638-das,az¹,az,ɒ z,,uesz,,,^ az $,default,jener;   jener;   auf diejenige Weise,jener-1,434-az
Hungarian-638-das-2,3598,Hungarian,638-das,az¹,az,ɒ z,,uesz,,,^ az $,default,jener;   jener;   auf diejenige Weise,jener-2,434-az
Hungarian-594-dann-1,3601,Hungarian,594-dann,azután,azután,ɒ z u t aː n,,uesz,,,^ azután $,default,dann;   und dann,dann-1,443-azutan
Hungarian-594-dann-2,3602,Hungarian,594-dann,hát²,hát,h aː t,,uesz,,,^ hát $,default,  ja; dann;  also;  nun,dann-2,3438-hat
Hungarian-609-dort-1,3606,Hungarian,609-dort,elvégre,elvégre,ɛ l v eː ɡ r ɛ,,uesz,,,^ elvégre $,default,bis zum Ende;   schließlich;  letzten Endes;   da;  ja 〈als Kaus〉,da-1,2163-elvegre
Hungarian-609-dort-2,3607,Hungarian,609-dort,holott,holott,h o l o tː,,uesz,,,^ holott $,default,  obwohl;   wenn;   da;   als; wo 〈als Rel〉;   wo?,da-3,3646-holott
Hungarian-645-sie-1,3616,Hungarian,645-sie,maga,maga,m ɒ ɡ ɒ,,uesz,,,^ maga $,default,  aber;   allein;   allein; er;   zwar;  sie;  es selbst;   eigen 〈als poss Attr〉;   Sie;   denn 〈in verstärkendem Sinn〉;  ohne Hilfe anderer;   vor sich hin 〈reden〉,sie-1,5768-maga
Hungarian-645-sie-2,3617,Hungarian,645-sie,ő,ő,øː,,uesz,,,^ ő $,default,  der;  die;   sein; er;  sie;  es;  ihr; das 〈als Demonstrativum〉;   Sie 〈als Anredeform〉,sie-2,6552-o
Hungarian-489-dunn-1,3623,Hungarian,489-dunn,finom,finom,f i n o m,,uesz,,,^ finom $,default, ehrlich;   klein;  dünn;  gerecht; von guter Qualität;   geschliffen;  gewählt 〈Rede;  Manieren;  Benehmen〉;   anständig;   auf die Sinnesorgane angenehm wirkend;  zierlich;  zierlich bearbeitet;   Nuancen gut erkennend;  wertend;  darstellend;   gebildet;  von guter Erziehung;  taktvoll;  höflich,dunn-2,2572-finom
Hungarian-489-dunn-2,3624,Hungarian,489-dunn,gyenge,gyenge,ɟ ɛ n ɡ ɛ,,uesz,,,^ gyenge $,default, kraftlos;  dünn;   jung;  zart; dürftig;   schlank;   Mark;  Medulla im Inneren des Pflanzenkörpers;   Schwächling;   Schwäche;  schwache Seite,dunn-3,3214-gyenge
Hungarian-541-schlank-1,3630,Hungarian,541-schlank,ritka,ritka,r i t k ɒ,,uesz,,,^ ritka $,default, blaß;   mager;   sehr; dünn;  schütter;   selten;  rar;  von geringerer Arbeitsfähigkeit;   seltenes Vorkommen;   Seltenheit;   Rarität,dunn-6,7857-ritka
Hungarian-541-schlank-2,3631,Hungarian,541-schlank,vékony,vékony,v eː k o ɲ,,uesz,,,^ vékony $,default,  Lende;   minderwertig;  gering;  schmal; dünn;   schwach;  Auffassung〉;  dürftig;   schlank;   hell;  dünn 〈Speise〉;   luftig;  durchscheinend 〈Stoff〉;   leicht 〈Wein〉;   hoch 〈Stimme〉;  leicht 〈Kopf;   schmalerTeil von etw,dunn-10,9803-vekony
Hungarian-271-sache-1,3641,Hungarian,271-sache,állat,állat,aː lː ɒ t,,uesz,,,^ állat $,default,  Gestalt;   Gerät;   Wesen; Zustand;   Lebewesen;   Sache;   Tier;  Vierfüßer;  nagy termetű,Sache-1,210-allat
Hungarian-271-sache-2,3642,Hungarian,271-sache,dolog,dolog,d o l o ɡ,,uesz,,,^ dolog $,default,  Verwalter;  Angelegenheit;   Tat;   Sache;  Zeug;   Arbeiter;  Schicksal; Arbeit;  Aufgabe;  Begebenheit;   Lebensverhältnisse;   abstrakter Gegenstand;   Stuhlgang;  Harnen;   konkretes Ding;   etw Großes;   vielbeschäftigt;   arbeitsam;   Arbeitszimmer;  Atelier;  Studio,Sache-2,1884-dolog
Hungarian-993-denken-1,3657,Hungarian,993-denken,gondol,gondol,ɡ o n d o l,,uesz,,,^ gondol $,default,  meinen; denken;   entscheiden;   bedenken;   sich kümmern;   einbilden,denken-2,3049-gondol
Hungarian-993-denken-2,3658,Hungarian,993-denken,hisz¹,hisz,h i s,,uesz,,,^ hisz $,default,  meinen;  denken;   vertrauen;   sich überheben; glauben;   an jmdn glauben;   Gläubige;   Irreführung;   in der Meinung,denken-3,3597-hisz
Hungarian-581-dritter-1,3660,Hungarian,581-dritter,három,három,h aː r o m,,uesz,,,^ három $,default,drei;   dritter;   Drittel;   Terz 〈Music〉;   verdreifachen;   Dreifaltigkeit,dritter-1,3419-harom
Hungarian-666-dreiig-1,3661,Hungarian,666-dreiig,harminc,harminc,h ɒ r m i n t͡s,,uesz,,,^ harminc $,default,dreißig;   dreißigste;   Dreißigstzoll;   Beamter;  der den Dreißigstzoll einhebt,dreiig-1,3415-harminc
Hungarian-637-dies-1,3662,Hungarian,637-dies,ez¹,ez,ɛ z,,uesz,,,^ ez $,default,dieser;   dieser;   auf eine regelmäßige Zeitspanne folgend 〈zB. Tag〉,dieser-1,2317-ez
Hungarian-637-dies-2,3663,Hungarian,637-dies,ez¹,ez,ɛ z,,uesz,,,^ ez $,default,dieser;   dieser;   auf eine regelmäßige Zeitspanne folgend 〈zB. Tag〉,dieser-2,2317-ez
Hungarian-610-dorthin-1,3664,Hungarian,610-dorthin,oda,oda,o d ɒ,,uesz,,,^ oda $,default,  〈es ist〉 hin; dorthin;   dort;   gemeinsam 〈in Adv〉,dorthin-1,6635-oda
Hungarian-641-du-1,3665,Hungarian,641-du,te,te,t ɛ,,uesz,,,^ te $,default,du;   dein;   duzen,du-1,9101-te
Hungarian-219-gedanke-1,3666,Hungarian,219-gedanke,fogamzik,fogamzik,f o ɡ ɒ m z i k,,uesz,,,^ fogamzik $,default,hervorsprießen;  wurzeln 〈Gefühl;  Gedanke;  Eigenschaft〉;   angehen;  Wurzel fassen;  treiben 〈intr〉;   empfangen werden 〈im Mutterleib〉,Gedanke-1,2637-fogamzik
Hungarian-219-gedanke-2,3667,Hungarian,219-gedanke,gond,gond,ɡ o n d,,uesz,,,^ gond $,default, Angelegenheit;   Sache; Sorge;   Gedanke;   Fürsorge;  Kümmern um etw;   Sorgfalt;   Übel,Gedanke-2,3048-gond
Hungarian-674-tausend-1,3669,Hungarian,674-tausend,ezer,ezer,ɛ z ɛ r,,uesz,,,^ ezer $,default,tausend;   Regiment;   Regiment;   Tausender;   Jahrtausend;   Jahrtausend;   Vorstand 〈von Soldaten〉;   tausente;   Tausender 〈Zahl〉;   Tausender 〈Geltück〉,tausend-1,2320-ezer
Hungarian-367-faden-1,3671,Hungarian,367-faden,fon,fon,f o n,,uesz,,,^ fon $,default,  Aufruhr;   spinnen 〈Katze〉;   Faden;  zwirnen; spinnen;   flechten;   spinnen 〈abstr〉;  Ränke schmieden;  Aufstand;   Spinnstube;   Flechte,Faden-2,2669-fon
Hungarian-367-faden-2,3672,Hungarian,367-faden,haj¹,haj,h ɒ j,,uesz,,,^ haj $,default,  Faden; Kopfhaar;   Kopfhaar;   Ähre;  Haar an Pflanzen bzw. Seide am Mais,Faden-3,3301-haj
Hungarian-655-drei-1,3675,Hungarian,655-drei,három,három,h aː r o m,,uesz,,,^ három $,default,drei;   dritter;   Drittel;   Terz 〈Music〉;   verdreifachen;   Dreifaltigkeit,drei-1,3419-harom
Hungarian-16-kehle-1,3676,Hungarian,16-kehle,torok,torok,t o r o k,,uesz,,,^ torok $,default,  Hals; Mündung;   Flußmündung;  Kehle von etw;   Kehle;   Fell am Halse;   jmdn schweigen heißen;   steckenbleiben;   münden,Kehle-1,9334-torok
Hungarian-633-durch-1,3677,Hungarian,633-durch,által,által,aː l t ɒ l,,uesz,,,^ által $,default,  absolut; über;  durch;   durch;   gerade;  kurz;   von;  vermittelst;   allgemein;   das absolute Ding ,durch-1,235-altal
Hungarian-633-durch-2,3678,Hungarian,633-durch,által,által,aː l t ɒ l,,uesz,,,^ által $,default,  absolut; über;  durch;   durch;   gerade;  kurz;   von;  vermittelst;   allgemein;   das absolute Ding ,durch-2,235-altal
Hungarian-877-werfen-1,3689,Hungarian,877-werfen,dob¹,dob,d o b,,uesz,,,^ dob $,default,  stoßen; schleudern;  werfen;   jmdn treffen 〈Hieb;  Stein usw〉,werfen-1,1867-dob
Hungarian-877-werfen-2,3691,Hungarian,877-werfen,hány¹,hány,h aː ɲ,,uesz,,,^ hány $,default,  prahlen;   verzieren;   verzieren;   machen; werfen;  sich überheben;   erwägen;   vorwerfen;   speien 〈Feuer;  Funken usw〉;   ausbrechen;  sich erbrechen;    ablegen;   〈Feuer;  Funken usw.〉 speien;  dobáltat;  hányni késztet;  dobálja magát,werfen-3,3376-hany
Hungarian-84-donner-1,3699,Hungarian,84-donner,görög¹,görög,ɡ ø r ø ɡ,,uesz,,,^ görög $,default,  donnern;  es donnert;   rinnen;  rieseln;  rund;   walzenförmig; rollen 〈intrans〉;   sich begatten 〈Schwein〉;   grunzen;   Steinschlag;  Lawine;   Donner;   Donner;   Rolle alswalzenförmiger Gegenstand,Donner-1,3095-gorog
Hungarian-84-donner-2,3700,Hungarian,84-donner,görög¹,görög,ɡ ø r ø ɡ,,uesz,,,^ görög $,default,  donnern;  es donnert;   rinnen;  rieseln;  rund;   walzenförmig; rollen 〈intrans〉;   sich begatten 〈Schwein〉;   grunzen;   Steinschlag;  Lawine;   Donner;   Donner;   Rolle alswalzenförmiger Gegenstand,Donner-2,3095-gorog
Hungarian-689-donnern-1,3701,Hungarian,689-donnern,dohog,dohog,d o h o ɡ,,uesz,,,^ dohog $,default,murren;  seiner Unzufriedenheit lauten Ausdruck geben;   schnauben;   lodern;   donnern;  brüllen 〈Kanone〉,donnern-1,1878-dohog
Hungarian-689-donnern-2,3703,Hungarian,689-donnern,görög¹,görög,ɡ ø r ø ɡ,,uesz,,,^ görög $,default,  donnern;  es donnert;   rinnen;  rieseln;  rund;   walzenförmig; rollen 〈intrans〉;   sich begatten 〈Schwein〉;   grunzen;   Steinschlag;  Lawine;   Donner;   Donner;   Rolle alswalzenförmiger Gegenstand,donnern-3,3095-gorog
Hungarian-477-donnerstag-1,3707,Hungarian,477-donnerstag,csütörtök,csütörtök,t͡ʃ y t ø r t ø k,,uesz,,,^ csütörtök $,default,Donnerstag,Donnerstag-1,1679-csutortok
Hungarian-857-binden-1,3708,Hungarian,857-binden,akaszt,akaszt,ɒ k ɒ s t,,uesz,,,^ akaszt $,default,hängen; hängen;   schlagen;   Haken;   Haken;   binden ;   binden ,binden-1,134-akaszt
Hungarian-857-binden-2,3709,Hungarian,857-binden,akaszt,akaszt,ɒ k ɒ s t,,uesz,,,^ akaszt $,default,hängen; hängen;   schlagen;   Haken;   Haken;   binden ;   binden ,binden-2,134-akaszt
Hungarian-954-anbinden-1,3712,Hungarian,954-anbinden,kezd,kezd,k ɛ z d,,uesz,,,^ kezd $,default,  unternehmen;   beginnen;   angreifen; anfangen 〈trans〉;   〈als Hilfszeitw der eintretenden Handlung〉;  sich anheben;   anbinden;  Händel suchen bzw anbändeln;  anheftein,anbinden-1,4647-kezd
Hungarian-954-anbinden-2,3713,Hungarian,954-anbinden,köt,köt,k ø t,,uesz,,,^ köt $,default,binden;   binden;   Bündel;   Bündel;   Bund;   Fessel;   mit jmdm anbinden;   einwickeln;  Strick;   Verbindung;   Verbindung;   Verbindung;  Händel suchen;   Schluß;   verknüpfen;  flechten;  Bündnis;   Seil;   Band;   mit etw verbunden sein;  anbinden;   stricken;  umhüllen;  einbinden 〈Buch〉;   verpflichten;  verbinden;   durch Zauber binden;  bannen;  behexen;   schließen 〈Vertrag;  Frieden usw〉;   mit jmdm anbinden 〈Streit〉;  an einer Sache etw aussetzen;  etw bemäkeln;    ansetzen;   Seil 〈Feldmaß〉;   Verpflichtung;  Verpflichtung;  Obliegenheit;   Seiler;   Bindender;   Schurz;  Binchnur;   Binde;   Stricken;   Einband;   Verband 〈Milit〉;   Pflicht;   Buchband;   bis zum Mittel,anbinden-2,4850-kot
Hungarian-449-zeit-1,3714,Hungarian,449-zeit,esztendő,esztendő,ɛ s t ɛ n d øː,,uesz,,,^ esztendő $,default,Jahr;   derselbe Tag;  am selben Tag des nächsten Jahres;   Zeit;   dieses Jahr,Zeit-1,2284-esztendo
Hungarian-449-zeit-2,3715,Hungarian,449-zeit,év,év,eː v,,uesz,,,^ év $,default,Jahr;   Zeit;  Alter;   Jahrgang 〈einer Zeitschrift〉,Zeit-2,2301-ev
Hungarian-275-spitze-1,3722,Hungarian,275-spitze,csúcs,csúcs,t͡ʃ uː t͡ʃ,,uesz,,,^ csúcs $,default,Spitze;   Gipfel;   Wulst;   Zipfel;   Höhepunkt;   Pyramide;   Fortsatz;   Narbe 〈in der Blüte〉,Spitze-2,1630-csucs
Hungarian-275-spitze-2,3724,Hungarian,275-spitze,él²,él,eː l,,uesz,,,^ él $,default,Spitze;  Spitze;  Kante;   Bergspitze;  Gebirgsausläufer;   Spitze einer Stichwaffe od eines Werkzeuges;  Schärfe 〈auch abstr〉;   Schlachtlinie;  geordnetes Heer;  erste Stelle;   kantig;   scharf;  spitz,Spitze-4,2107-el
Hungarian-591-heute-1,3728,Hungarian,591-heute,ma,ma,m ɒ,,uesz,,,^ ma $,default, doch;   also;   heutzutage;  Gegenwart; jetzt;   heute;   der heutige Tag;   das Heute,heute-1,5747-ma
Hungarian-591-heute-2,3729,Hungarian,591-heute,máma,máma,m aː m ɒ,,uesz,,,^ máma $,default,heute,heute-2,5901-mama
Hungarian-33-zeh-1,3731,Hungarian,33-zeh,ujj¹,ujj,u jː,,uesz,,,^ ujj $,default,  Handfessel;   Handfessel; Finger;  Zehe;   Fingerbreit 〈Maßeinheit〉;   Hanchuhfinger;   Fingerchen,Zehe-1,9577-ujj
Hungarian-585-zusammen-1,3733,Hungarian,585-zusammen,egyetemben,egyetemben,ɛ ɟ ɛ t ɛ m b ɛ n,,uesz,,,^ egyetemben $,default, zugleich; zusammen;  beisammen;  alle insgesamt;   gleicherweise;  einstimmig 〈als Adv〉;   zusammen 〈als Richtungsbestimmung〉;   auch;  ähnlicherweise;   ohne Unterbrechung,zusammen-2,2068-egyetemben
Hungarian-585-zusammen-2,3734,Hungarian,585-zusammen,össze,össze,ø sː ɛ,,uesz,,,^ össze $,default,  gesamt;   zusammen;   durcheinander;   miteinander;  nebst; samt,zusammen-3,6602-ossze
Hungarian-592-morgen-1,3737,Hungarian,592-morgen,holnap,holnap,h o l n ɒ p,,uesz,,,^ holnap $,default,  morgen; der morgige Tag,morgen-2,3645-holnap
Hungarian-240-ton-1,3738,Hungarian,240-ton,agyag,agyag,ɒ ɟ ɒ ɡ,,uesz,,,^ agyag $,default,Ton ; Ton;  Lehm ,Ton-1,111-agyag
Hungarian-240-ton-2,3739,Hungarian,240-ton,agyag,agyag,ɒ ɟ ɒ ɡ,,uesz,,,^ agyag $,default,Ton ; Ton;  Lehm ,Ton-2,111-agyag
Hungarian-6-zunge-1,3748,Hungarian,6-zunge,nyelv,nyelv,ɲ ɛ l v,,uesz,,,^ nyelv $,default,  Rede;   Erklärung; Zunge;  Schprachgebrauch;   Sprache;   Sprache;   zungeförmiges Ding;   sprechende Person;   milit Geheimnisse preisgebender Gefangener;   außersprachliches Ausdrucksmittel;  Sprachgebrauch,Zunge-1,6489-nyelv
Hungarian-6-zunge-2,3749,Hungarian,6-zunge,szarv,szarv,s ɒ r v,,uesz,,,^ szarv $,default, Fühler;  Zacke;   Horn;  Zinke;   Zunge; Arm 〈von Flüssen;  Tälern usw〉;   Blashorn;   gehörnt 〈Tier〉;   verzweigt;   auffallend 〈Fehler〉;   schwierig 〈Frage〉,Zunge-2,8597-szarv
Hungarian-5-zahn-1,3750,Hungarian,5-zahn,fog²,fog,f o ɡ,,uesz,,,^ fog $,default,  Zacke; Zahn;  Zinke;   mit Zähnen versehen;  zackig;   Hakenbrett;  haken;   schwierig 〈Angelegenheit〉,Zahn-1,2634-fog
Hungarian-825-beruhren-1,3752,Hungarian,825-beruhren,ér²,ér,eː r,,uesz,,,^ ér $,default,berühren;  treffen;   ankommen;   erleben;   reichen;  langen;   erwischen;   zufällig tun;   tun können,beruhren-2,2216-er
Hungarian-825-beruhren-2,3753,Hungarian,825-beruhren,érint,érint,eː r i n t,,uesz,,,^ érint $,default,berühren;   erwähnen;   jmdn angehen;  betreffen;  nebenbei bemerken;   Tangente,beruhren-3,2237-erint
Hungarian-390-handtuch-1,3757,Hungarian,390-handtuch,töröl,töröl,t ø r ø l,,uesz,,,^ töröl $,default, reiben; wischen;  abschaffen;   zunichte machen;   streichen;   jmdn ohrfeigen;   Handtuch;   Handtuch,Handtuch-1,9405-torol
Hungarian-390-handtuch-2,3758,Hungarian,390-handtuch,töröl,töröl,t ø r ø l,,uesz,,,^ töröl $,default, reiben; wischen;  abschaffen;   zunichte machen;   streichen;   jmdn ohrfeigen;   Handtuch;   Handtuch,Handtuch-2,9405-torol
Hungarian-406-stadt-1,3759,Hungarian,406-stadt,város,város,v aː r o ʃ,,uesz,,,^ város $,default,Stadt,Stadt-1,9759-varos
Hungarian-992-ubersetzen-1,3760,Hungarian,992-ubersetzen,fordít,fordít,f o r d iː t,,uesz,,,^ fordít $,default, lenken;  richten;   benützen; bekehren;   kehren;  wenden;   ändern;    umwenden;   vergüten;  ersetzen;   übersetzen;  übertragen;   umdrehen;  verwenden;   auf etw beziehen;   Wendung;   Übersetzung;   Türangel;   Übersetzer,ubersetzen-1,2686-fordit
Hungarian-992-ubersetzen-2,3761,Hungarian,992-ubersetzen,magyaráz,magyaráz,m ɒ ɟ ɒ r aː z,,uesz,,,^ magyaráz $,default,erklären;  erörtern;   übersetzen,ubersetzen-2,5785-magyaraz
Hungarian-180-falle-1,3764,Hungarian,180-falle,háló,háló,h aː l oː,,uesz,,,^ háló $,default,  Falle; Netz,Falle-3,3345-halo
Hungarian-180-falle-2,3766,Hungarian,180-falle,kelepce,kelepce,k ɛ l ɛ p t͡s ɛ,,uesz,,,^ kelepce $,default, Falle; Fallstrick;   hinterlistige Nachstellung;   oberer Teil einer Haspel;  der aus einem Stab mit Querstäben an den Enden besteht,Falle-5,4689-kelepce
Hungarian-112-baum-1,3768,Hungarian,112-baum,fa,fa,f ɒ,,uesz,,,^ fa $,default,  Lanze;   Wald; Baum;   Holz;   mit Bäumen bepflanzt;   holzig;   Holz hacken;  Holz holen;   verholzen;   abstumpfen,Baum-1,2325-fa
Hungarian-113-stamm-1,3769,Hungarian,113-stamm,gyökér,gyökér,ɟ ø k eː r,,uesz,,,^ gyökér $,default, Grund;   Ursprung;   das Innere; Geschlecht;  Stamm;   Wurzel einer Pflanze;   Wurzelwort;   Wurzel 〈Math〉,Stamm-1,3236-gyoker
Hungarian-113-stamm-2,3770,Hungarian,113-stamm,tő,tő,t øː,,uesz,,,^ tő $,default, Einfluß;  Stock;   Wurzel;  Wurzel;  Stamm;   Bestandteil; Flußmündung;   nächste Umgebung 〈eines Ortes〉;   Weinstock;   Ansatz;   Haarwurzel;   Wortstamm;   gestampftes Erdbänkchen vor dem Haus;   Hackblock,Stamm-2,9361-to
Hungarian-375-hose-1,3773,Hungarian,375-hose,bugyog,bugyog,b u ɟ o ɡ,,uesz,,,^ bugyog $,default,  strömen;   Hose; bauschig sein;   sprudeln;   sich beeifern,Hose-2,980-bugyog
Hungarian-375-hose-2,3775,Hungarian,375-hose,nadrág,nadrág,n ɒ d r aː ɡ,,uesz,,,^ nadrág $,default,  verprügeln; Hose;   Unterhose 〈für Frauen und Kinder〉;  Höschen,Hose-4,6343-nadrag
